# # l   D_l^TT[muK^2]   D_l^EE[muK^2]   D_l^TE[muK^2]  (Chebyshev spectral solver)
2.000000000000000000e+00 1.987285138216769838e+02 1.724353440738700047e-02 -1.319246048053840936e-01
3.000000000000000000e+00 2.352442655139151384e+02 4.016205046337445461e-02 9.498230840929516861e-01
4.000000000000000000e+00 2.840626211002825130e+02 4.266425527881068797e-02 1.607535301537911465e+00
5.000000000000000000e+00 2.957470708829506520e+02 3.072743011316281941e-02 1.584186506108101300e+00
6.000000000000000000e+00 2.882098983688320004e+02 1.771486692662544923e-02 1.310009924025662631e+00
7.000000000000000000e+00 2.853025139734037339e+02 9.361601477212098607e-03 1.012082051664737525e+00
8.000000000000000000e+00 2.763404192493222240e+02 5.550676700122053261e-03 7.645189511634745694e-01
9.000000000000000000e+00 2.791025457606625650e+02 4.168550264194223823e-03 5.832876396206222447e-01
1.000000000000000000e+01 2.826484085140151592e+02 3.519112848295304682e-03 4.690287506809097673e-01
1.100000000000000000e+01 2.589733998602617930e+02 2.966530329456415482e-03 4.111167422055851395e-01
1.200000000000000000e+01 2.793102595411008906e+02 2.528923866351773068e-03 3.894448981226242279e-01
1.300000000000000000e+01 2.872991561333790287e+02 2.324705246429808244e-03 3.881829519378626192e-01
1.400000000000000000e+01 2.872790086122047910e+02 2.343024743496905510e-03 4.004158488050970632e-01
1.500000000000000000e+01 3.213923295109827336e+02 2.455572261085634932e-03 4.170126184714516571e-01
1.600000000000000000e+01 2.815329812984343789e+02 2.629301281146706731e-03 4.295880446569147471e-01
1.700000000000000000e+01 3.466945554149521627e+02 2.828809517593197306e-03 4.552348823497125441e-01
1.800000000000000000e+01 3.271633366601282091e+02 3.166786869625661839e-03 4.523705022254476127e-01
1.900000000000000000e+01 3.264059322687271560e+02 3.678988752827850196e-03 4.860589293032852032e-01
2.000000000000000000e+01 3.585455542843769194e+02 4.340712244072962404e-03 4.761787647848059191e-01
2.100000000000000000e+01 3.304893773564069193e+02 5.208302331468626575e-03 5.035705814131453684e-01
2.200000000000000000e+01 4.335950347680499135e+02 6.060209989801549312e-03 5.281415212019180405e-01
