# ell  Dl_TT  Dl_EE  Dl_TE  [uK^2]
2.000000e+00 2.052616e+02 3.163175e-02 -2.143380e-01
3.000000e+00 2.773154e+02 7.569786e-02 1.284839e+00
4.000000e+00 3.462568e+02 9.196478e-02 2.152199e+00
5.000000e+00 3.618137e+02 8.088196e-02 2.120505e+00
6.000000e+00 3.533934e+02 5.848906e-02 1.753087e+00
7.000000e+00 3.423250e+02 3.678526e-02 1.349987e+00
8.000000e+00 3.328070e+02 2.139826e-02 1.010404e+00
9.000000e+00 3.259603e+02 1.305709e-02 7.642333e-01
1.000000e+01 3.197244e+02 1.009116e-02 6.110455e-01
1.100000e+01 3.164719e+02 1.048253e-02 5.349512e-01
1.200000e+01 3.127486e+02 1.272226e-02 5.127137e-01
1.300000e+01 3.118693e+02 1.573892e-02 5.181016e-01
1.400000e+01 3.090852e+02 1.857698e-02 5.335211e-01
1.500000e+01 3.109861e+02 2.036631e-02 5.500356e-01
1.600000e+01 3.098215e+02 2.051841e-02 5.559568e-01
1.700000e+01 3.135033e+02 1.899665e-02 5.547379e-01
1.800000e+01 3.120708e+02 1.634104e-02 5.389159e-01
1.900000e+01 3.180512e+02 1.332728e-02 5.295876e-01
2.000000e+01 3.180888e+02 1.076943e-02 5.152782e-01
2.100000e+01 3.247943e+02 9.207779e-03 5.116942e-01
2.200000e+01 3.247394e+02 8.562078e-03 5.123817e-01
2.300000e+01 3.317821e+02 8.694963e-03 5.302500e-01
2.400000e+01 3.351020e+02 9.650626e-03 5.638993e-01
2.500000e+01 3.405686e+02 1.081431e-02 5.907447e-01
2.600000e+01 3.456892e+02 1.191409e-02 6.317288e-01
2.700000e+01 3.486528e+02 1.353454e-02 6.497446e-01
2.800000e+01 3.595912e+02 1.515216e-02 6.837119e-01
2.900000e+01 3.592281e+02 1.613797e-02 6.800519e-01
3.000000e+01 3.731977e+02 1.715604e-02 6.849829e-01
3.200000e+01 3.883372e+02 1.931220e-02 6.624463e-01
3.400000e+01 4.012885e+02 2.134895e-02 6.288803e-01
3.600000e+01 4.141989e+02 2.601744e-02 5.973020e-01
3.800000e+01 4.254708e+02 3.123730e-02 5.492302e-01
4.000000e+01 4.377440e+02 3.417212e-02 4.517688e-01
4.200000e+01 4.546133e+02 3.959642e-02 4.618887e-01
4.400000e+01 4.760619e+02 4.551823e-02 3.677034e-01
4.600000e+01 5.056294e+02 5.383138e-02 3.221317e-01
4.800000e+01 5.322115e+02 6.951632e-02 2.140319e-01
5.000000e+01 5.535701e+02 8.020521e-02 1.133670e-02
5.200000e+01 5.621975e+02 8.169117e-02 -1.655243e-01
5.400000e+01 5.733102e+02 9.105048e-02 -2.237391e-01
5.600000e+01 5.896227e+02 1.009055e-01 -5.462971e-01
5.800000e+01 6.231273e+02 1.057347e-01 -5.482998e-01
6.000000e+01 6.585729e+02 1.170457e-01 -6.344321e-01
6.200000e+01 6.836459e+02 1.341394e-01 -8.072235e-01
6.400000e+01 6.903518e+02 1.465351e-01 -1.090691e+00
6.600000e+01 6.928601e+02 1.498175e-01 -1.430361e+00
6.800000e+01 7.183144e+02 1.667059e-01 -1.638060e+00
7.000000e+01 7.664799e+02 1.859906e-01 -1.652339e+00
7.200000e+01 8.129346e+02 1.927494e-01 -1.642437e+00
7.400000e+01 8.217125e+02 2.026207e-01 -2.079430e+00
7.600000e+01 8.190473e+02 2.286250e-01 -2.917475e+00
7.800000e+01 8.471034e+02 2.227490e-01 -2.473276e+00
8.000000e+01 9.038410e+02 2.426087e-01 -2.483574e+00
8.200000e+01 9.330248e+02 2.668696e-01 -2.514019e+00
8.400000e+01 9.185408e+02 2.938918e-01 -3.065313e+00
8.600000e+01 9.203962e+02 2.974669e-01 -3.445846e+00
8.800000e+01 9.861882e+02 3.333006e-01 -3.487496e+00
9.000000e+01 1.040224e+03 3.571276e-01 -2.827864e+00
9.200000e+01 1.029480e+03 3.657401e-01 -3.845632e+00
9.400000e+01 1.030736e+03 3.673896e-01 -4.104943e+00
9.600000e+01 1.101251e+03 3.801101e-01 -3.145035e+00
9.800000e+01 1.151653e+03 4.297965e-01 -3.239906e+00
1.000000e+02 1.124094e+03 4.500596e-01 -3.624437e+00
1.040000e+02 1.247513e+03 4.999885e-01 -3.165095e+00
1.080000e+02 1.226832e+03 4.709095e-01 -4.006068e+00
1.120000e+02 1.363737e+03 6.005657e-01 -9.326193e-01
1.160000e+02 1.363726e+03 6.589003e-01 -3.083556e+00
1.200000e+02 1.445952e+03 7.178323e-01 -1.521024e+00
1.240000e+02 1.554507e+03 8.663906e-01 3.426997e+00
1.280000e+02 1.513950e+03 8.336701e-01 1.013525e+00
1.320000e+02 1.613420e+03 9.532243e-01 4.052523e+00
1.360000e+02 1.749505e+03 1.251289e+00 9.537119e+00
1.400000e+02 1.734586e+03 1.330865e+00 8.118735e+00
1.440000e+02 1.721909e+03 1.348938e+00 1.095789e+01
1.480000e+02 1.894616e+03 1.866652e+00 1.817018e+01
1.520000e+02 2.009136e+03 2.096450e+00 2.450779e+01
1.560000e+02 1.931728e+03 2.290821e+00 2.385903e+01
1.600000e+02 1.935547e+03 2.410463e+00 2.392025e+01
1.640000e+02 2.007515e+03 2.917733e+00 3.438377e+01
1.680000e+02 2.169981e+03 3.966916e+00 4.333160e+01
1.720000e+02 2.217593e+03 4.617870e+00 5.549061e+01
1.760000e+02 2.280257e+03 5.064687e+00 5.619590e+01
1.800000e+02 2.211958e+03 5.049951e+00 6.029333e+01
1.840000e+02 2.223108e+03 5.971171e+00 5.984499e+01
1.880000e+02 2.216940e+03 6.685253e+00 7.166463e+01
1.920000e+02 2.255476e+03 8.607826e+00 7.653589e+01
1.960000e+02 2.305143e+03 9.943275e+00 9.430776e+01
2.000000e+02 2.435442e+03 1.218057e+01 1.039371e+02
2.040000e+02 2.402336e+03 1.436684e+01 1.210833e+02
2.080000e+02 2.525003e+03 1.652496e+01 1.320810e+02
2.120000e+02 2.511972e+03 1.906542e+01 1.465283e+02
2.160000e+02 2.523851e+03 2.111998e+01 1.590508e+02
2.200000e+02 2.561029e+03 2.478249e+01 1.649079e+02
2.240000e+02 2.492615e+03 2.696642e+01 1.807801e+02
2.280000e+02 2.542244e+03 3.085901e+01 1.850843e+02
2.320000e+02 2.509959e+03 3.464409e+01 1.979842e+02
2.360000e+02 2.458777e+03 3.746555e+01 2.069368e+02
2.400000e+02 2.420596e+03 4.205438e+01 2.062095e+02
2.440000e+02 2.292905e+03 4.488578e+01 2.147865e+02
2.480000e+02 2.320840e+03 4.722258e+01 2.135356e+02
2.520000e+02 2.280013e+03 5.028632e+01 2.104551e+02
2.560000e+02 2.313012e+03 5.195538e+01 2.252038e+02
2.600000e+02 2.294075e+03 5.598656e+01 2.316583e+02
2.640000e+02 2.352247e+03 6.331515e+01 2.491429e+02
2.680000e+02 2.260894e+03 7.311745e+01 2.832908e+02
2.720000e+02 2.258317e+03 8.558461e+01 2.993405e+02
2.760000e+02 2.235497e+03 9.872897e+01 2.904304e+02
2.800000e+02 2.124062e+03 1.034662e+02 2.785238e+02
2.840000e+02 1.947748e+03 9.955273e+01 2.663134e+02
2.880000e+02 2.039523e+03 9.985530e+01 2.663713e+02
2.920000e+02 2.014328e+03 1.111119e+02 2.865448e+02
2.960000e+02 2.041769e+03 1.306780e+02 3.200574e+02
3.000000e+02 1.839932e+03 1.497092e+02 3.207190e+02
3.040000e+02 1.792682e+03 1.535538e+02 2.774659e+02
3.080000e+02 1.750083e+03 1.448531e+02 2.498965e+02
3.120000e+02 1.845445e+03 1.498146e+02 2.856959e+02
3.160000e+02 1.723261e+03 1.783343e+02 3.209004e+02
3.200000e+02 1.599719e+03 2.032128e+02 2.877601e+02
3.240000e+02 1.602875e+03 1.938176e+02 2.376196e+02
3.280000e+02 1.582974e+03 1.833801e+02 2.462305e+02
3.320000e+02 1.628759e+03 2.155432e+02 2.852502e+02
3.360000e+02 1.478558e+03 2.480411e+02 2.537772e+02
3.400000e+02 1.372375e+03 2.322532e+02 2.131155e+02
3.440000e+02 1.475562e+03 2.190808e+02 2.331846e+02
3.480000e+02 1.471184e+03 2.667227e+02 2.435981e+02
3.520000e+02 1.423406e+03 2.932317e+02 1.667061e+02
3.560000e+02 1.424468e+03 2.551121e+02 1.513617e+02
3.600000e+02 1.322982e+03 2.723224e+02 1.958709e+02
3.640000e+02 1.298869e+03 3.266802e+02 1.551555e+02
3.680000e+02 1.278745e+03 2.967818e+02 1.129867e+02
3.720000e+02 1.270943e+03 2.838944e+02 1.551228e+02
3.760000e+02 1.221065e+03 3.541022e+02 1.054945e+02
3.800000e+02 1.274140e+03 3.352445e+02 4.097296e+01
3.840000e+02 1.079577e+03 3.057458e+02 7.688097e+01
3.880000e+02 1.132373e+03 3.829639e+02 2.470558e+01
3.920000e+02 1.285015e+03 3.556972e+02 -2.085391e+01
3.960000e+02 1.194163e+03 3.281197e+02 3.716140e+01
4.000000e+02 1.236992e+03 4.071464e+02 -4.525656e+01
4.040000e+02 1.301799e+03 3.570738e+02 -5.404233e+01
4.080000e+02 1.247091e+03 3.561964e+02 -1.970126e+01
4.120000e+02 1.344231e+03 4.233138e+02 -1.213986e+02
4.160000e+02 1.081757e+03 3.444575e+02 -7.329168e+01
4.200000e+02 1.291900e+03 3.999550e+02 -9.999424e+01
4.240000e+02 1.548202e+03 4.072423e+02 -1.624655e+02
4.280000e+02 1.180942e+03 3.484781e+02 -9.211623e+01
4.320000e+02 1.281378e+03 4.361357e+02 -2.068881e+02
4.360000e+02 1.285593e+03 3.602393e+02 -1.573472e+02
4.400000e+02 1.406528e+03 3.953566e+02 -1.888829e+02
4.440000e+02 1.300875e+03 4.081337e+02 -2.595048e+02
4.480000e+02 1.363560e+03 3.500895e+02 -1.674834e+02
4.520000e+02 1.613089e+03 4.279032e+02 -3.011662e+02
4.560000e+02 1.241655e+03 3.409050e+02 -2.136884e+02
4.600000e+02 1.557275e+03 4.072144e+02 -3.025207e+02
4.640000e+02 1.387653e+03 3.605602e+02 -2.851191e+02
4.680000e+02 1.659639e+03 3.605018e+02 -2.622630e+02
4.720000e+02 1.680041e+03 3.830923e+02 -3.375560e+02
4.760000e+02 1.763153e+03 3.235893e+02 -2.559815e+02
4.800000e+02 2.023318e+03 3.852014e+02 -3.678109e+02
4.840000e+02 1.834566e+03 3.023615e+02 -2.541339e+02
4.880000e+02 1.725799e+03 3.715708e+02 -4.052789e+02
4.920000e+02 1.612429e+03 2.913348e+02 -2.705050e+02
4.960000e+02 1.998502e+03 3.448544e+02 -3.745409e+02
5.000000e+02 1.758441e+03 2.843066e+02 -2.743754e+02
5.080000e+02 1.807350e+03 2.760420e+02 -2.869224e+02
5.160000e+02 1.595986e+03 2.617364e+02 -3.057165e+02
5.240000e+02 2.043405e+03 2.485642e+02 -2.826240e+02
5.320000e+02 1.994300e+03 2.327560e+02 -2.803765e+02
5.400000e+02 2.037428e+03 2.051639e+02 -2.400187e+02
5.480000e+02 1.807654e+03 1.834308e+02 -2.273138e+02
5.560000e+02 2.361565e+03 1.621721e+02 -1.715977e+02
5.640000e+02 2.216207e+03 1.394324e+02 -1.486077e+02
5.720000e+02 2.018917e+03 1.199722e+02 -1.125152e+02
5.800000e+02 2.705878e+03 1.044269e+02 -6.777733e+01
5.880000e+02 2.032618e+03 9.746225e+01 -8.815561e+01
5.960000e+02 2.212993e+03 8.448488e+01 -6.001653e+01
6.040000e+02 2.112373e+03 8.154028e+01 -1.121887e+02
6.120000e+02 2.094076e+03 7.763878e+01 -1.001309e+02
6.200000e+02 3.015561e+03 6.969822e+01 4.730677e+01
6.280000e+02 2.511065e+03 5.350810e+01 2.462262e+01
6.360000e+02 2.353958e+03 5.271991e+01 4.068161e+01
6.440000e+02 1.987265e+03 5.255107e+01 -5.421587e+00
6.520000e+02 2.449626e+03 5.710142e+01 1.028203e+02
6.600000e+02 3.035531e+03 6.312949e+01 1.360610e+02
6.680000e+02 2.914627e+03 5.659538e+01 9.775702e+01
6.760000e+02 2.295591e+03 5.449611e+01 9.005123e+01
6.840000e+02 2.464319e+03 6.126935e+01 1.183386e+02
6.920000e+02 2.981360e+03 6.500861e+01 1.672219e+02
7.000000e+02 3.172757e+03 7.721089e+01 1.327339e+02
7.080000e+02 2.701631e+03 9.233046e+01 2.099377e+02
7.160000e+02 3.007428e+03 7.534506e+01 8.746375e+01
7.240000e+02 3.035082e+03 7.629048e+01 1.159709e+02
7.320000e+02 2.369934e+03 8.918516e+01 1.586493e+02
