channel,state,eps,p,D_before,D_after,Sigma,F_petz,bound,tau_petz,tau_JRSWW,gap,holds
Phase Damping,Singh,0.5,1.0,0.6931471805599452,0.28647810473887053,0.40666907582107464,0.7578458781403662,0.8160052110803533,0.2421541218596338,0.1839947889196467,-0.058159332939987096,False
Phase Damping,|0>,0.8,0.0,0.9162907318741548,0.9162907318741549,0,1.0,1.0,0.0,0.0,0.0,True
Phase Damping,|0>,0.8,0.05,0.9162907318741548,0.8895944060271012,0.026696325847053615,0.98682843553006,0.9867405287410262,0.013171564469939945,0.013259471258973754,8.790678903380922e-05,True
Phase Damping,|0>,0.8,0.1,0.9162907318741548,0.8655203670966742,0.05077036477748054,0.9752484565217575,0.974934312168525,0.024751543478242488,0.025065687831475003,0.000314144353232515,True
Phase Damping,|0>,0.8,0.15,0.9162907318741548,0.843767299085261,0.07252343278889373,0.9650219764406625,0.9643878643374383,0.034978023559337545,0.03561213566256172,0.0006341121032241714,True
Phase Damping,|0>,0.8,0.2,0.9162907318741548,0.8240893703752653,0.09220136149888947,0.9559607525875532,0.9549458126904932,0.0440392474124468,0.04505418730950683,0.0010149398970600298,True
Phase Damping,|0>,0.8,0.25,0.9162907318741548,0.806283902721514,0.11000682915264082,0.9479140087646837,0.9464819161132277,0.05208599123531632,0.05351808388677226,0.0014320926514559407,True
Phase Damping,|0>,0.8,0.3,0.9162907318741548,0.7901823324741964,0.12610839939995833,0.94075964272126,0.9388925846136607,0.05924035727874,0.06110741538633935,0.0018670581075993509,True
Phase Damping,|0>,0.8,0.35,0.9162907318741548,0.7756434678960351,0.14064726397811966,0.934397856599384,0.9320921162625334,0.06560214340061599,0.06790788373746659,0.0023057403368506035,True
Phase Damping,|0>,0.8,0.4,0.9162907318741548,0.7625483820001746,0.15374234987398017,0.9287464628562722,0.9260091391085427,0.07125353714372784,0.07399086089145734,0.002737323747729503,True
Phase Damping,|0>,0.8,0.45,0.9162907318741548,0.7507964927416767,0.16549423913247807,0.9237373726902979,0.9205839154474709,0.07626262730970212,0.07941608455252913,0.003153457242827007,True
Phase Damping,|0>,0.8,0.5,0.9162907318741548,0.7403025202955656,0.17598821157858913,0.9193139346887674,0.9157662744267964,0.08068606531123257,0.08423372557320363,0.003547660261971064,True
Phase Damping,|0>,0.8,0.55,0.9162907318741548,0.7309941027445455,0.1852966291296093,0.915428895336064,0.911514010134857,0.08457110466393603,0.088485989865143,0.003914885201206975,True
Phase Damping,|0>,0.8,0.6,0.9162907318741548,0.7228099136023525,0.1934808182718023,0.9120428217151647,0.9077916299626965,0.08795717828483529,0.09220837003730353,0.004251191752468242,True
Phase Damping,|0>,0.8,0.65,0.9162907318741548,0.7156981675161552,0.20059256435799955,0.9091228730640085,0.9045693705449116,0.09087712693599148,0.0954306294550884,0.004553502519096919,True
Phase Damping,|0>,0.8,0.7,0.9162907318741548,0.7096154306830775,0.20667530119107724,0.9066418396811224,0.9018224211906937,0.09335816031887756,0.09817757880930633,0.004819418490428773,True
Phase Damping,|0>,0.8,0.75,0.9162907318741548,0.7045256741212533,0.21176505775290144,0.9045773899393389,0.8995303107059138,0.0954226100606611,0.10046968929408617,0.005047079233425067,True
Phase Damping,|0>,0.8,0.8,0.9162907318741548,0.700399523661386,0.21589120821276875,0.9029114820126903,0.8976764250137019,0.09708851798730966,0.10232357498629807,0.005235056998988408,True
Phase Damping,|0>,0.8,0.85,0.9162907318741548,0.6972136721750396,0.21907705969911517,0.9016299084044065,0.896247631410434,0.09837009159559351,0.10375236858956605,0.0053822769939725346,True
Phase Damping,|0>,0.8,0.9,0.9162907318741548,0.694950428357001,0.22134030351715372,0.9007219498504303,0.8952339915915063,0.0992780501495697,0.1047660084084937,0.005487958258924008,True
Phase Damping,|0>,0.8,0.95,0.9162907318741548,0.6935973831815273,0.22269334869262747,0.9001801215911968,0.8946285503952989,0.09981987840880324,0.10537144960470113,0.005551571195897886,True
Phase Damping,|0>,0.8,1.0,0.9162907318741548,0.6931471805599453,0.2231435513142095,0.9000000000000001,0.894427190999916,0.09999999999999987,0.10557280900008403,0.005572809000084167,True
Phase Damping,|1>,0.8,0.0,0.9162907318741548,0.9162907318741549,0,1.0,1.0,0.0,0.0,0.0,True
Phase Damping,|1>,0.8,0.05,0.9162907318741548,0.8895944060271012,0.026696325847053615,0.98682843553006,0.9867405287410262,0.013171564469939945,0.013259471258973754,8.790678903380922e-05,True
Phase Damping,|1>,0.8,0.1,0.9162907318741548,0.8655203670966742,0.05077036477748054,0.9752484565217575,0.974934312168525,0.024751543478242488,0.025065687831475003,0.000314144353232515,True
Phase Damping,|1>,0.8,0.15,0.9162907318741548,0.843767299085261,0.07252343278889373,0.9650219764406625,0.9643878643374383,0.034978023559337545,0.03561213566256172,0.0006341121032241714,True
Phase Damping,|1>,0.8,0.2,0.9162907318741548,0.8240893703752653,0.09220136149888947,0.9559607525875532,0.9549458126904932,0.0440392474124468,0.04505418730950683,0.0010149398970600298,True
Phase Damping,|1>,0.8,0.25,0.9162907318741548,0.806283902721514,0.11000682915264082,0.9479140087646837,0.9464819161132277,0.05208599123531632,0.05351808388677226,0.0014320926514559407,True
Phase Damping,|1>,0.8,0.3,0.9162907318741548,0.7901823324741964,0.12610839939995833,0.94075964272126,0.9388925846136607,0.05924035727874,0.06110741538633935,0.0018670581075993509,True
Phase Damping,|1>,0.8,0.35,0.9162907318741548,0.7756434678960351,0.14064726397811966,0.934397856599384,0.9320921162625334,0.06560214340061599,0.06790788373746659,0.0023057403368506035,True
Phase Damping,|1>,0.8,0.4,0.9162907318741548,0.7625483820001746,0.15374234987398017,0.928746462856272,0.9260091391085427,0.07125353714372795,0.07399086089145734,0.002737323747729392,True
Phase Damping,|1>,0.8,0.45,0.9162907318741548,0.7507964927416767,0.16549423913247807,0.9237373726902979,0.9205839154474709,0.07626262730970212,0.07941608455252913,0.003153457242827007,True
Phase Damping,|1>,0.8,0.5,0.9162907318741548,0.7403025202955656,0.17598821157858913,0.9193139346887674,0.9157662744267964,0.08068606531123257,0.08423372557320363,0.003547660261971064,True
Phase Damping,|1>,0.8,0.55,0.9162907318741548,0.7309941027445455,0.1852966291296093,0.915428895336064,0.911514010134857,0.08457110466393603,0.088485989865143,0.003914885201206975,True
Phase Damping,|1>,0.8,0.6,0.9162907318741548,0.7228099136023525,0.1934808182718023,0.9120428217151645,0.9077916299626965,0.08795717828483551,0.09220837003730353,0.00425119175246802,True
Phase Damping,|1>,0.8,0.65,0.9162907318741548,0.7156981675161552,0.20059256435799955,0.9091228730640085,0.9045693705449116,0.09087712693599148,0.0954306294550884,0.004553502519096919,True
Phase Damping,|1>,0.8,0.7,0.9162907318741548,0.7096154306830775,0.20667530119107724,0.9066418396811224,0.9018224211906937,0.09335816031887756,0.09817757880930633,0.004819418490428773,True
Phase Damping,|1>,0.8,0.75,0.9162907318741548,0.7045256741212533,0.21176505775290144,0.9045773899393389,0.8995303107059138,0.0954226100606611,0.10046968929408617,0.005047079233425067,True
Phase Damping,|1>,0.8,0.8,0.9162907318741548,0.700399523661386,0.21589120821276875,0.9029114820126903,0.8976764250137019,0.09708851798730966,0.10232357498629807,0.005235056998988408,True
Phase Damping,|1>,0.8,0.85,0.9162907318741548,0.6972136721750396,0.21907705969911517,0.9016299084044065,0.896247631410434,0.09837009159559351,0.10375236858956605,0.0053822769939725346,True
Phase Damping,|1>,0.8,0.9,0.9162907318741548,0.694950428357001,0.22134030351715372,0.9007219498504303,0.8952339915915063,0.0992780501495697,0.1047660084084937,0.005487958258924008,True
Phase Damping,|1>,0.8,0.95,0.9162907318741548,0.6935973831815273,0.22269334869262747,0.9001801215911968,0.8946285503952989,0.09981987840880324,0.10537144960470113,0.005551571195897886,True
Phase Damping,|1>,0.8,1.0,0.9162907318741548,0.6931471805599453,0.2231435513142095,0.9000000000000001,0.894427190999916,0.09999999999999987,0.10557280900008403,0.005572809000084167,True
Phase Damping,|+>,0.8,0.0,1.6094379124340994,1.6094379124340998,0,0.9999999999999996,1.0,4.440892098500626e-16,0.0,-4.440892098500626e-16,True
Phase Damping,|+>,0.8,0.05,1.6094379124340994,1.3878342594755742,0.22160365295852524,0.8844615612501855,0.8951161196662618,0.11553843874981451,0.10488388033373819,-0.01065455841607632,False
Phase Damping,|+>,0.8,0.1,1.6094379124340994,1.2107451664168414,0.398692746017258,0.7854319593450021,0.8192660725274211,0.2145680406549979,0.18073392747257888,-0.03383411318241902,False
Phase Damping,|+>,0.8,0.15,1.6094379124340994,1.055703139766667,0.5537347726674324,0.6999594539802672,0.7581550321626267,0.30004054601973285,0.2418449678373733,-0.05819557818235954,False
Phase Damping,|+>,0.8,0.2,1.6094379124340994,0.9173938190568922,0.6920440933772072,0.6257796257796254,0.7074968889709595,0.3742203742203746,0.2925031110290405,-0.0817172631913341,False
Phase Damping,|+>,0.8,0.25,1.6094379124340994,0.7930389504106158,0.8163989620234836,0.5611285266457675,0.6648462413926316,0.4388714733542325,0.3351537586073684,-0.10371771474686409,False
Phase Damping,|+>,0.8,0.3,1.6094379124340994,0.6808576611374001,0.9285802512966993,0.5046138902379794,0.6285811604930643,0.4953861097620206,0.37141883950693566,-0.12396727025508492,False
Phase Damping,|+>,0.8,0.35,1.6094379124340994,0.5795870504877733,1.029850861946326,0.45512442505012357,0.5975451513173669,0.5448755749498764,0.40245484868263315,-0.14242072626724328,False
Phase Damping,|+>,0.8,0.4,1.6094379124340994,0.48827749917490065,1.1211604132591988,0.4117647058823527,0.5708777406903238,0.5882352941176473,0.4291222593096762,-0.15911303480797112,False
Phase Damping,|+>,0.8,0.45,1.6094379124340994,0.40618819193284467,1.2032497205012547,0.37380765346201317,0.5479206179674604,0.6261923465379868,0.4520793820325396,-0.17411296450544722,False
Phase Damping,|+>,0.8,0.5,1.6094379124340994,0.33272717777831284,1.2767107346557864,0.3406593406593404,0.5281603398971398,0.6593406593406597,0.47183966010286016,-0.18750099923779945,False
Phase Damping,|+>,0.8,0.55,1.6094379124340994,0.2674140455851498,1.3420238668489497,0.31183259626793197,0.5111910246818975,0.688167403732068,0.4888089753181025,-0.1993584284139655,False
Phase Damping,|+>,0.8,0.6,1.6094379124340994,0.2098552566112001,1.3995826558228992,0.28692699490662144,0.4966889380963125,0.7130730050933786,0.5033110619036876,-0.20976194318969105,False
Phase Damping,|+>,0.8,0.65,1.6094379124340994,0.15972711042784132,1.4497108020062581,0.2656135579035462,0.4843946068657771,0.7343864420964539,0.5156053931342228,-0.21878104896223094,False
Phase Damping,|+>,0.8,0.7,1.6094379124340994,0.11676359822865673,1.4926743142054426,0.24762298470442318,0.47409992981961896,0.7523770152955769,0.5259000701803811,-0.22647694511519578,False
Phase Damping,|+>,0.8,0.75,1.6094379124340994,0.0807475449473879,1.5286903674867114,0.23273657289002536,0.4656387389828117,0.7672634271099746,0.5343612610171883,-0.23290216609278636,False
Phase Damping,|+>,0.8,0.8,1.6094379124340994,0.051504062333818296,1.557933850100281,0.2207792207792207,0.4588798237721238,0.7792207792207793,0.5411201762278762,-0.2381006029929031,False
Phase Damping,|+>,0.8,0.85,1.6094379124340994,0.02889569162267812,1.5805422208114213,0.21161407399939483,0.4537217699132596,0.7883859260006052,0.5462782300867404,-0.24210769591386475,False
Phase Damping,|+>,0.8,0.9,1.6094379124340994,0.01281883023551561,1.5966190821985837,0.20513849859494157,0.4500891786386259,0.7948615014050584,0.5499108213613741,-0.24495068004368434,False
Phase Damping,|+>,0.8,0.95,1.6094379124340994,0.003201174219603531,1.6062367382144958,0.20128115303773378,0.4479299729755808,0.7987188469622662,0.5520700270244192,-0.246648819937847,False
Phase Damping,|+>,0.8,1.0,1.6094379124340994,0.0,1.6094379124340994,0.19999999999999984,0.44721359549995815,0.8000000000000002,0.5527864045000419,-0.2472135954999583,False
Phase Damping,Singh,0.8,0.0,0.9162907318741548,0.9162907318741547,1.1102230246251565e-16,1.0,1.0,0.0,0.0,0.0,True
Phase Damping,Singh,0.8,0.05,0.9162907318741548,0.8248230355139197,0.0914676963602351,0.9638403751678529,0.955296182176071,0.036159624832147075,0.04470381782392896,0.008544192991781885,True
Phase Damping,Singh,0.8,0.1,0.9162907318741548,0.7539335148531033,0.16235721702105144,0.9315167749131719,0.9220289945115377,0.06848322508682814,0.07797100548846225,0.009487780401634116,True
Phase Damping,Singh,0.8,0.15,0.9162907318741548,0.6926813277570799,0.22360940411707486,0.9025251089390153,0.8942188795545324,0.09747489106098473,0.10578112044546761,0.008306229384482888,True
Phase Damping,Singh,0.8,0.2,0.9162907318741548,0.6385148720421739,0.27777585983198083,0.8764635541229397,0.8703255604516157,0.12353644587706025,0.1296744395483843,0.00613799367132406,True
Phase Damping,Singh,0.8,0.25,0.9162907318741548,0.5901264568541926,0.32616427501996215,0.8530078192656371,0.849521407975707,0.14699218073436293,0.15047859202429303,0.0034864112899301025,True
Phase Damping,Singh,0.8,0.3,0.9162907318741548,0.5466938721051519,0.3695968597690029,0.8318932432022408,0.8312718265238437,0.16810675679775922,0.16872817347615632,0.000621416678397102,True
Phase Damping,Singh,0.8,0.35,0.9162907318741548,0.5076440096820388,0.40864672219211595,0.8129019842139606,0.8151987250099072,0.18709801578603935,0.1848012749900928,-0.0022967407959465502,False
Phase Damping,Singh,0.8,0.4,0.9162907318741548,0.47255230137115356,0.4437384305030012,0.79585337714314,0.8010201186991402,0.20414662285686003,0.19897988130085975,-0.005166741556000276,False
Phase Damping,Singh,0.8,0.45,0.9162907318741548,0.44109172040648614,0.47519901146766863,0.7805967695111142,0.7885184249727137,0.21940323048888577,0.21148157502728626,-0.007921655461599508,False
Phase Damping,Singh,0.8,0.5,0.9162907318741548,0.4130037655700032,0.5032869663041516,0.7670060433459012,0.7775218883144586,0.23299395665409883,0.22247811168554144,-0.010515844968557397,False
Phase Damping,Singh,0.8,0.55,0.9162907318741548,0.3880805610601782,0.5282101708139766,0.7549753797583375,0.7678928410849305,0.2450246202416625,0.2321071589150695,-0.012917461326592994,False
Phase Damping,Singh,0.8,0.6,0.9162907318741548,0.3661531406243906,0.5501375912497641,0.744416009961342,0.7595198697835329,0.25558399003865795,0.24048013021646708,-0.015103859822190868,False
Phase Damping,Singh,0.8,0.65,0.9162907318741548,0.34708343421709875,0.569207297657056,0.7352536450122562,0.7523123751264086,0.2647463549877438,0.24768762487359142,-0.017058730114152376,False
Phase Damping,Singh,0.8,0.7,0.9162907318741548,0.3307586055092523,0.5855321263649025,0.7274264440502722,0.746196683157795,0.27257355594972776,0.25380331684220503,-0.018770239107522735,False
Phase Damping,Singh,0.8,0.75,0.9162907318741548,0.3170869569830954,0.5992037748910594,0.7208834917526538,0.7411132084312188,0.27911650824734624,0.25888679156878125,-0.02022971667856499,False
Phase Damping,Singh,0.8,0.8,0.9162907318741548,0.30599492598376266,0.6102958058903921,0.7155834677830074,0.7370143597355754,0.2844165322169926,0.2629856402644246,-0.021430891952567976,False
Phase Damping,Singh,0.8,0.85,0.9162907318741548,0.29742487053562494,0.6188658613385298,0.7114937680401385,0.7338629894475772,0.28850623195986147,0.2661370105524228,-0.02236922140743869,False
Phase Damping,Singh,0.8,0.9,0.9162907318741548,0.291333449425364,0.6249572824487908,0.7085897355361261,0.731631255527571,0.29141026446387386,0.268368744472429,-0.02304151999144488,False
Phase Damping,Singh,0.8,0.95,0.9162907318741548,0.28769046789575714,0.6286002639783976,0.7068541194452639,0.7302998089293532,0.2931458805547361,0.2697001910706468,-0.023445689484089316,False
Phase Damping,Singh,0.8,1.0,0.9162907318741548,0.28647810473887053,0.6298126271352842,0.7062767060703947,0.7298572487878939,0.2937232939296053,0.27014275121210607,-0.02358054271749921,False
